,post_id,date,year,nhood,city,county,price,beds,baths,sqft,room_in_apt,address,lat,lon,title,descr,details
207,4800728579,20141223,2014,danville / san ramon,san ramon,contra costa,2200,2.0,2.0,1035.0,0,1345,37.7636,-121.9155,SPACIOUS &amp; BEAUTIFUL 2 Bed/2 Full Bath Condo w/San Ramon Schools!!(6A),"Spacious 2 bed -2 full bath Condo now available for December move-in! Water, Sewer and Trash Included in Rent. Falcon Bridge at Gale Ranch is San Ramon's affordable luxury apartment community. With sought after amenities such as air conditioning, central heat, washer and dryer, courtesy patrol, fitness center, heated swimming pool, laundry facility and much more, making the decision to call us home will be an easy one! With stunning Santa Barbara Mission architecture, our beautifully appointed garden condominium rentals are a step up in San Ramon apartment living. Enjoy the highly acclaimed San Ramon Unified School District and easy access to I-680, I-580, Bishop Ranch, BART, shopping, and restaurants.-Income Restrictions are determined by household size. Please call for details. INCOME RESTRICTIONS APPLY.San Ramon's Affordable Luxury Community at Falcon Bridge Apartments in San Ramon, CA. Featured Amenities: - 1 Car Garage - Water, Sewer & Trash Included in Rent - Nine-foot ceilings - Large Outdoor Decks and patios - Valley and golf course views - Gourmet kitchen with built-in microwave - Washer/dryer in every home - Spacious living room and formal dining room - Walk-in closets in most master bedrooms - Central heat and air - Private enclosed garage - State-of-the-art fitness center - Beautiful pool and spa - Income restrictions apply Apartment Amenities: - Air Conditioning - Carpet - Dishwasher - Garbage Disposal - Microwave - Electric Cooktop - Vaulted Ceiling - Walk In Closets - Washer Dryer In Unit Community Features: - Club House - Fitness Center - Laundry Facility - Pool - ViewMore Details:Lease terms: 12 MonthsPet Policy: Indoor cats & dogs no larger than 25 pounds are welcome (maximum 2 per home). Call for details. Breed restrictions do apply. Additional deposit of $500 is required.Falcon Bridge Floorplan: Plan 6A    Price : $2,200    Sq.Ft: 1035 sq ft Equal Opportunity Housing.Prices are subject to change without notice.Call to schedule a tour today:  show contact info","2BR / 2Ba 1035ft2 apartment  date=""2015-12-17"" today_msg=""available now"">available dec 17<br/>w/d in unit detached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
208,4812159116,20141223,2014,danville / san ramon,san ramon,contra costa,2200,2.0,2.0,1035.0,0,1345,37.7636,-121.9155,SPACIOUS &amp; BEAUTIFUL 2 Bed/2 Full Bath Condo w/San Ramon Schools!!(6A),"Spacious 2 bed -2 full bath Condo now available for December move-in! Water, Sewer and Trash Included in Rent. Falcon Bridge at Gale Ranch is San Ramon's affordable luxury apartment community. With sought after amenities such as air conditioning, central heat, washer and dryer, courtesy patrol, fitness center, heated swimming pool, laundry facility and much more, making the decision to call us home will be an easy one! With stunning Santa Barbara Mission architecture, our beautifully appointed garden condominium rentals are a step up in San Ramon apartment living. Enjoy the highly acclaimed San Ramon Unified School District and easy access to I-680, I-580, Bishop Ranch, BART, shopping, and restaurants.-Income Restrictions are determined by household size. Please call for details. INCOME RESTRICTIONS APPLY.San Ramon's Affordable Luxury Community at Falcon Bridge Apartments in San Ramon, CA. Featured Amenities: - 1 Car Garage - Water, Sewer & Trash Included in Rent - Nine-foot ceilings - Large Outdoor Decks and patios - Valley and golf course views - Gourmet kitchen with built-in microwave - Washer/dryer in every home - Spacious living room and formal dining room - Walk-in closets in most master bedrooms - Central heat and air - Private enclosed garage - State-of-the-art fitness center - Beautiful pool and spa - Income restrictions apply Apartment Amenities: - Air Conditioning - Carpet - Dishwasher - Garbage Disposal - Microwave - Electric Cooktop - Vaulted Ceiling - Walk In Closets - Washer Dryer In Unit Community Features: - Club House - Fitness Center - Laundry Facility - Pool - ViewMore Details:Lease terms: 12 MonthsPet Policy: Indoor cats & dogs no larger than 25 pounds are welcome (maximum 2 per home). Call for details. Breed restrictions do apply. Additional deposit of $500 is required.Falcon Bridge Floorplan: Plan 6B    Price : $2,200    Sq.Ft: 1035 sq ft Equal Opportunity Housing.Prices are subject to change without notice.Call to schedule a tour today:  show contact info","2BR / 2Ba 1035ft2 condo  date=""2014-12-19"" today_msg=""available now"">available dec 19<br/>w/d in unit detached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
209,4845205834,20150113,2015,danville / san ramon,san ramon,contra costa,2000,2.0,2.0,994.0,0,369,37.762437,-121.91155,2BD/2BA APARTMENT AVAILABLE!!,"Rent today and the application fee is free AND pay a security deposit of only $99!Valencia at Gale Ranch is located in the heart of San Ramon. This wonderful two bedroom, two bathroom apartment on the third floor will be available at the end of January! Our luxurious two bedroom, two bathroom floor plan offers you granite counter tops, in unit stackable washer and dryer, centralized AC and heat, a spacious patio with storage room, breakfast bar, and built-in microwave. Water, sewer and garbage utilities are included in rent. Get your exercise on in the fitness center. Income restrictions do apply.  Directions: From 680 fwy, exit on Bollinger Canyon Road and take it going east for approximately 3 miles, turn right on S Monarch Road and follow it down. Property is on the right side by Quail Run Elementary school.From 580 fwy, exit on Hopyard/Dougherty Road and take it going North for approximately 4 miles, turn left on S Monarch Road. Property is on the right side by Quail Run Elementary school.","2BR / 2Ba 994ft2 apartment  date=""2015-01-30"" today_msg=""available now"">available jan 30<br/>w/d in unit carport<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
210,4845202922,20150113,2015,danville / san ramon,san ramon,contra costa,2194,2.0,2.0,1029.0,0,1078,37.771351,-121.975374,We offer something for everyone - including furry family members!,"CALL US TODAY! show contact infox424 CANYON CREEK2 bedroom 2 bath   1029sqft   $2,194 - $2,261  DESCRIPTION:  Bring the whole family to this amazing community, including the four-pawed members! We accept cats and dogs with no weight restrictions! You'll love our sparkling pool, onsite fitness center and friendly staff while your pets enjoy the fresh air on your private patio or balcony. Let us show you how home should feel for everyone!  SPECIALS:  Save up to $500 off move-in costs [Offer good thru 1/03/2015]Enjoy the convenience of living near Bishop Ranch and Hacienda Business Districts, I-680 and I-580. 1000 Canyon Village Cir  San Ramon, ca 94583  PROPERTY WEBSITE:  http://www.eqrworld.com/california/san-francisco-bay-apartments/san-ramon/canyon-creek-apartments.aspx?ilsid=93","2BR / 2Ba 1029ft2 apartment  date=""2015-01-13"" today_msg=""available now"">available jan 13<br/>w/d in unit carport<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
211,4689196075,20140928,2014,danville / san ramon,san ramon,contra costa,4995,5.0,3.0,3349.0,0,93,37.803791,-121.913384,Beautiful 5bd/3ba Danville home in Gated Community!,"Beautiful 5bd/3ba, 3,349 sqft home in a gated community. New paint/carpet, hardwood floors, oven, microwave + granite countertop in kitchen. Newer appliances +refinished cabinets. 3-car garage. Gorgeous views!* PETS - Additional deposit required, upon approval.COMMUNITY AMENITIESSecurity gate, Clubhouse, Playground, Tennis Courts, Swimming pool, Spa, Greenbelt LEASE TERMSAvailable: 10/01/14Lease term: 1 yearCredit Check: YesSecurity Deposit: $9990To view the property, please send email to  show contact infoThank you, Jamey Tak  Joujou Chawla & Associates, J. Rockcliff Realtors#1 in Blackhawk - Sold and Active listings in 2013Top 1% J. Rockcliff Realtors, Contra Costa County & Nationwide3880 Blackhawk Rd., Ste 200Danville, California 94506","5BR / 3Ba 3349ft2 house  date=""2014-10-01"" today_msg=""available now"">available oct 01<br/>w/d hookups attached garage<br/>cats are OK - purrr dogs are OK - wooof</p>"
212,4946050092,20150323,2015,danville / san ramon,san ramon,contra costa,1920,1.0,1.0,734.0,0,1203,37.7562,-121.9522,Stunning One Bedroom One Bathroom Apartment Homes Available,"CALL US TODAY! show contact infox752 CANYON CREEK1 bedroom 1 bath   734sqft   $1,920 - $1,971  DESCRIPTION:  Relax on your private patio or cozy up to your very own wood burning fireplace in this beautiful one bedroom apartment! Enjoy a full kitchen, ample closet space, and a washer and dryer in your own home. Canyon Creek is a short walk away from restaurants, shopping, and entertainment, as well as minutes away from the 680 freeway!  Enjoy the convenience of living near BART, Bishop Ranch and Hacienda Business Districts, I-680 and I-580.  1000 Canyon Village Cir  San Ramon, ca 94583","1BR / 1Ba 734ft2 apartment  date=""2015-03-25"" today_msg=""available now"">available mar 25<br/>w/d in unit carport<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
213,4966895536,20150407,2015,danville / san ramon,san ramon,contra costa,3495,3.0,1.0,1208.0,0,2037,37.777228,-121.98869,For Rent: Spacious 3 Bedroom Home Nestled in the San Ramon Hills,"Contact info:Promontory View Apartments | Emerald Properties |  show contact info3 Bdrm/2 Bthrm---Located in the Gorgeous San Ramon Hills!3300 Promontory Way, San Ramon, CA 94583$3,495/mo KEY FEATURESYear Built:  1998Sq Footage:  1208 sqft.Bedrooms:  3 BedsBathrooms:  2 BathsParking:  2 Garage | Guest parkingLease Duration:  1 Year (See Details Below)Deposit:  $800Pets Policy:  No Pets AllowedLaundry:  In UnitFloor:  2Property Type:  ApartmentDESCRIPTIONMove In Ready: Spacious three bedroom/two bathroom; this 1,208 sq. ft. home boasts new upgrades including crown molding, updated counter tops and cabinets. All of our homes include well maintained appliances including full size washer/dryer, central heat and air systems, dual pane windows, and two dedicated covered garage parking spots. Just off your living room is a spacious patio with a one of a kind view of the San Ramon Valley Hills and plenty of sunshine.Promontory View is nestled in the San Ramon Hills with well-maintained landscaping and lots of amenities. Recently renovated our state of the art fitness center welcomes all of our Residents and just steps away are the pool and spa deck. Promontory View is minutes away from major freeways, grocery stores and restaurants.Tenant is responsible for all utilities and as a friendly reminder, we are a pet-free community. Please contact us know if you have any questions or would like to set up a tour. We look forward to hearing from you!Promontory View Apartments3300 Promontory WaySan Ramon, CA 94583show contact infoHours: Monday-Saturday 10:00 A.M. – 6:00 P.M. Sunday 11:00 A.M. – 6:00 P.M.RENTAL FEATURESLiving roomWalk-in closetMaster bathBreakfast nookPantryRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalFreezerBalcony, Deck, or PatioHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-readyWiredHigh / Vaulted ceilingCOMMUNITY FEATURESSecured entryControlled accessGated entryDisability accessShared poolFitness centerNear transportationPlaygroundBarbecueGuest parkingCovered parkingGarage - DetachedLEASE TERMS6 & 12 month lease options---Contact leasing office for details. ADDITIONAL LINKS  Website: http://www.promontoryview.com   Contact info: Promontory View Apartments Emerald Properties show contact info","3BR / 2Ba 1208ft2 apartment  date=""2015-04-07"" today_msg=""available now"">available apr 07<br/>w/d in unit</p>"
214,4984195778,20150421,2015,danville / san ramon,san ramon,contra costa,2500,4.0,1.5,1150.0,0,1203,37.7562,-121.9522,San Ramon Rambler House (Remodeled),"Totally remodeled rambler house in San Ramon Rambler House available June 1st.Close to great school California HS, San Ramon pool, Pine Valley Elementary, etcHouse has oak hardwood floor, new windows, new forced air/heat, remodel throughout, 1150 sq feet, so the bedrooms are SMALLER, the house has great layout.1.5 Bath, with washer/dryer hook-ups, fenced yard & two car garage with opener.There is a tenant in there, now, so pls drive first, if you like the area and house, then contact me pls ....3117 Kittery Ave, San Ramon CaTerms:$45 application fee per anyone over 18$2,500 per month12 month lease$2,400 security deposit & pet deposit  if you have oneFirst and Last month","4BR / 1.5Ba 1150ft2 house  date=""2015-06-01"" today_msg=""available now"">available jun 01<br/>w/d hookups</p>"
215,4988567071,20150421,2015,danville / san ramon,san ramon,contra costa,1665,0.0,1.0,436.0,0,2111,37.765828,-121.948753,"Studio Apartment, Top Floor, Available For Move-in May 27","CALL:  show contact infox111  From $1,665   . Studio 1 Bath . 436 sq ft Canyon Woods : 401 Canyon Woods Place San Ramon, CA 94583 Property Website:  http://www.canyonwoods.greystar.com Want more information? http://unit-availability.com/lead/2n04d7795124/1?extnId=3757251 DESCRIPTION Style and comfort are both included in this spacious top floor, studio apartment home. You will enjoy this serene hillside location. Our studio apartment has plush carpet, white cabinetry, and white appliances. Relax at one of our sparkling pools with sun decks, or stay active at our fitness facilities. Resident benefit from conveniently located onsite laundry care. Come by today for a personal tour! The security deposit is $700.00 on approved credit and a separate $45.16 non-refundable application fee, per adult. Please bring two current pay stubs. Monthly income to be equal to three times the monthly rent. Personal checks and money order's accepted. FLOORPLAN/UNIT  FEATURES  Window Coverings  Large Closets  Disposal  Balcony  Electric Range  Refrigerator  Air Conditioning  Carpet Large Closet LEASE  TERMS  12 months  OFFICE  HOURS  Monday  9:30am to 6:00pm  Tuesday  9:30am to 6:00pm  Wednesday  9:30am to 6:00pm  Thursday  9:30am to 6:00pm  Friday  9:30am to 6:00pm  Saturday  9:30am to 6:00pm CALL US TODAY!  show contact infox111 Equal Housing Opportunity","0BR / 1Ba 436ft2 apartment  date=""2015-05-27"" today_msg=""available now"">available may 27<br/>laundry on site carport<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
216,4610414648,20140824,2014,danville / san ramon,san ramon,contra costa,999,1.0,2.0,500.0,0,221,37.769612,-121.937814,闺房雅房带家俱 furnished room(s) in Sa,"It's inside a super nice and super clean single family home in San Ramon, next to a beautiful Golf course and a park. Super beautiful view!!! Super school district! Large yard! Conveniently located (bus stops are nearby, close to BART station, Freeway 680 and 580)! This home has 3 bedrooms, 2 full bathrooms, 1 living room, 1 family room, 2-car garage, about 1,700 sqft living area inside house, about 8,500 sqft lot size. Located on Ustilago Drive, San RamonAssociated facilities include: heated swimming pool with lifeguard, tennis court, basketball field, ...The homeowner is a single lady who occupies the master bedroom. There are two exclusive furnished bedrooms available for rent, only suitable for one lady to occupy each bedroom. High speed Internet and garbage collection will be paid by Landlord/Lessor. Shared kitchen, dinning room, living room with a large HDTV (estimated about 55"" diagonally), laundry area, bathroom, front yard, and back yard. Rent for an exclusive bedroom plus all furniture, shared spaces, and a high speed Internet is $999/month or best offer.Will consider to rent out the whole house (全房) for around $3,999 depending on terms or best offer.Phone show contact infox0 or Text show contact info微信: MayIServeYou","1BR 500ft2 house  date=""2014-08-13"" today_msg=""available now"">available aug 13<br/>laundry on site</p>"
217,5946090155,20170105,2017,danville / san ramon,san ramon,contra costa,2300,2.0,1.0,1000.0,0,1818,37.881524,-122.050673,Privately owned,"Combination of comfort & convenience. Townhouse,upstairs and downstairs, granite kitchen & bathroom countertops, full electric kitchen, dishwasher, disposal, refrigerator, stove/oven, separate dining area w/ceiling fan,  lots of sunlight, berber carpet, tile bathroom area, entrance has hardwood floor. Central air condition & heat for your comfort, linen & entry closet add to your storage space, cable ready, private patio and balconey, assigned carport. Water & garbage is paid by the owner, on site coined operated laundry facility, Maintenance manager & Resident manager reside on the premise. Property grounds feature mature landscaping, large swimming pool, surrounded by lots of trees. Easy access to freeway I680 & highway 24. Here you'll be conveniently located close to the shopping and dining of downtown Walnut Creek, close to the prestigious Las Lomas High School and all the outdoor recreations you can imagine, including the Popular Iron Horse Trail, Transportation, and BART","2BR / 1.5Ba1000ft2 data-date=""2017-01-04"" data-today_msg=""지금 가능"">가능 1월 4</p>"
218,4600606592,20140803,2014,danville / san ramon,san ramon,contra costa,4200,4.0,3.0,2400.0,0,1345,37.7636,-121.9155,Home with sweeping views of the Golf Course/Canyon Hills,"++++++++++ AVAILABLE IMMEDIATLY ++++++++++4bed/3 bath home with sweeping views in the Golf Course and Canyon Hills gated community -- San RamonHouse in a gated community with sweeping views of Canyon Lakes golf course, canyon and hills. *** 4 Bedrooms (4th room can be setup as a den/office), all four rooms have closets*** 3 Full Bathrooms*** 1 Bedroom with full bath downstairs*** Approx. 2400 sq. ft. *** Backyard with deck and hot tub*** Vaulted Ceilings*** New travertine floors, entry and family room*** Laundry in unit upstairs*** 2-Car Garage *** Prime Location walking distance to Bishop Ranch offices+++++ Includes: *** Access to HOA Swimming Pool and club house *** Central Heat and Air Conditioning*** Washer and Dryer can be added to the unit *** Refrigerator *** Microwave*** Dishwasher*** Cable readyPets: Cats or one dog 50lbs fully grown, so don't hesitate to bring them with you.+++++ Close to: *** Bishop Ranch offices & Market Place  *** Within the San Ramon Valley Unified School District +++ $4200 per month, $6000 security deposit, additional deposit for pets Terms negotiable. Security deposit due on signing.Tenants pay all utilities.Owner pays HOA fees and gardenerProof of income and credit report required. Applicants 18 & over subject to a $30 screening fee. Rental references a plus.No smoking","4BR / 3Ba 2400ft2 house  date=""2014-08-02"" today_msg=""available now"">available aug 02<br/>w/d in unit attached garage<br/>no smoking<br/>cats are OK - purrr dogs are OK - wooof</p>"
219,4600633829,20140803,2014,danville / san ramon,san ramon,contra costa,2400,3.0,2.0,1281.0,0,914,37.767327,-121.985971,3 bed 2 bath Twin Creeks Home,"This 3 bedroom, 2 bath duet home is located at end of a quiet cul-de-sac in the Twin Creeks area of San Ramon. One block from SRVUSD Twin Creeks Elementary school. Nice single story floorplan with large yard (bi-weekly gardening service included). Short distance from shopping, freeway and Bishop Ranch office park.****Open House Wednesday, August 6th, 6:30 - 7:30 pm at 334 La Paz Ct*****access to HOA pool included*2 car attached garage*bathrooms completely remodeled within the last year*fireplace in living room*available by August 23, earlier move-in negotiable*sorry, no pets*1 year lease*rent payment by automatic electronic funds transfer required*large yard with bi-weekly gardening service, fruit trees, lawn and area for vegetable garden","3BR / 2Ba 1281ft2 duplex  date=""2014-08-23"" today_msg=""available now"">available aug 23<br/>w/d hookups attached garage<br/>no smoking</p>"
220,4700070964,20141005,2014,danville / san ramon,san ramon,contra costa,1800,3.0,1.0,2696.0,0,1391,37.814,-121.966,Beautiful executive home in Diablo West. Shows great,"        Beautiful executive home in Diablo West. Shows great, updated kitchen with granite counters and center island. Gorgeous hardwood floors, remodeled master bath. Community pool and tennis. Beautiful greenbelt and walking paths.     ","3BR / 3Ba 2696ft2 house  date=""2014-10-05"" today_msg=""available now"">available oct 05<br/>cats are OK - purrr dogs are OK - wooof</p>"
221,5965638867,20170119,2017,danville / san ramon,san ramon,contra costa,2500,1.0,1.0,650.0,0,2655,37.762844,-121.918373,"One-bedroom suite, month-to-month lease ok, immediately available","Fully Furnished One Bedroom Suite in Single-family House AreaMonth-to-month Lease OK, Immediately Available in San Ramon, CA 94582$2,500/mo | Furnished KEY FEATURES  Year Built:  2013 Sq Footage:  650 sqft. Bedrooms:  1 Bed Bathrooms:  1 Bath Parking:  1 Off street | Guest parking Lease Duration:  1 Month (See Details Below) Deposit:  $2,500 Pets Policy:  No Pets Allowed Laundry:  None Floor:  second Property Type:  Apartment  DESCRIPTION Conveniently located at San Ramon Gale Ranch area, this 650 square feet living suite includes one master bedroom, a large living/office area, a kitchenette and a full bathroom. It sits on top of a detached garage of a single family house, with private entrance through a beautiful yard. Walking distance to shopping plaza, coffee shops and restaurants, close to Hwy 580 and Hwy 680.  Fully furnished, with all utilities including high-speed internet and cable paid by the owner, the renter enjoys the comfort of a hassle free life style. It is ideal for a busy single professional who works nearby.  RENTAL FEATURESLiving roomWalk-in closetStorage spacePantryOfficeSun roomRefrigeratorMicrowaveGarbage disposalStainless steel appliancesYardPorchGardenHeat: forced airCentral A/CAir conditioningDouble pane / Storm windowsCable-readyHigh-speed internetWiredHardwood floorTile floorGranite countertopHigh / Vaulted ceiling COMMUNITY FEATURESNew propertyFitness centerNear transportationPlaygroundGolf courseGuest parkingOn-street parkingGarage - Detached  LEASE TERMS  Month-to-month lease is OK. Subject to income and background check.   This beautifully furnished one-bedroom suite is next to a single-family house. The suite has a large bedroom, a spacious bathroom, a kitchenette and a living room with a french door. Its private entrance is separate from the main house. All utilities including gas, water, electricity, trash, cable and wireless connections are paid by owner. Mandatory bi-weekly cleaning service for additional $50/month.","1BR / 1Ba650ft2 data-date=""2017-01-20"" data-today_msg=""지금 가능"">가능 1월 20</p>"
222,4611925590,20140810,2014,danville / san ramon,san ramon,contra costa,3600,4.0,3.0,1972.0,0,923,37.755312,-121.964207,"4 bd, 3ba home for rent","Beautiful San Ramon 4 Bedroom 3 Bath , 1972 sqft home located in the Twin Creeks community near Bollinger Canyon Road. One Bedroom and One Full Bath Downstairs. Upstairs Master Suite features; 3 closets (mirrored doors), Bath with a full sized soaking tub, Stall Shower, and double vanities. Wall to Wall carpeting covers Upstairs. Downstairs is the large living room with formal eating area. Spacious kitchen with windows and space for small dining area. Kitchen with double green house windows, dishwasher, Double Ovens, & Electric Stove Top. You will need to provide your own refrigerator. Separate step down family room with fireplace and wet bar. 2 Car garage with laundry hookups, central a/c. Community Pool and Tennis Courts available for tenant use. Spacious backyard. Tenant to pay all utilities. $4000 deposit upon signing. Sorry No Pets, NO Smoking, and No sec 8 being accepted for this property. Please email directly for showing schedule and times - availability 1st week of Sep.","4BR / 3Ba 1972ft2 house  date=""2014-09-09"" today_msg=""available now"">available sep 09<br/>laundry on site attached garage</p>"
223,4700177353,20141005,2014,danville / san ramon,san ramon,contra costa,3800,4.0,2.5,3000.0,0,861,37.760827,-121.97617,Sneak Preview - 4/2.5 on Huge View Lot!,"Approx 3000 sf 4 bedroom, 2.5 bath traditional home on premium view lot with a huge, private yard, spectacular valley views, remodeled kitchen, large family room, office area, laundry room, Brazilian cherrywood floors, and, expansive 3-car garage. Near Bollinger Elementary, Iron Horse Middle, and, Cal High schools. Call or text to schedule your tour while it's still available.","4BR / 2.5Ba 3000ft2 house  date=""2014-10-15"" today_msg=""available now"">available oct 15<br/>w/d hookups attached garage<br/>no smoking</p>"
224,4586594124,20140803,2014,danville / san ramon,san ramon,contra costa,4100,4.0,3.5,2250.0,0,1223,37.827813,-122.001798,Walk to Downtown Danville/San Ramon High ,"Beautiful 4 bed, 3.5 bath single family home with small patio type yard across from St. Isidore's in The Cottages, Danville.  Heated travertine tile floors in kitchen and master bath, stainless steel appliances including refrigerator; front load washer/dryer on 2nd floor near bedrooms.  Hardwood floors in living room, new carpet in bedrooms and all freshly painted 10 months ago.  All closets have organizers/shelves. Wired for surround sound.  2 car garage.  A great, conveniently located, low maintenance home near 680 and downtown Danville!  This is a 3 story home with the top floor containing a large (approx 16x20) room with private bath.  Some who have viewed it felt it was a 'town home' but there are no attached walls and real estate agents consider it 'single family'.1 year lease at $4100 per month plus $5000 security deposit.  Available Sept 1 or perhaps very late August.  Small pets concidered on a case by case basis.  Application will require credit report, recent pay stub, and references.  Home will be shown by my son Cole Conklin.454 Winfield Lane. Do not disturb tenants.","4BR / 3.5Ba 2250ft2 house  date=""2014-09-01"" today_msg=""available now"">available sep 01<br/>w/d in unit attached garage<br/>no smoking</p>"
225,5985909256,20170202,2017,danville / san ramon,san ramon,contra costa,2600,3.0,1.0,1317.0,0,2755,37.725729,-121.935083,3Bd/2Ba Condo for Rent in San Ramon(Available now),"-Address: 8985 Alcosta Blvd, San Ramon,CA .-Bedrooms:3-Bathrooms:2-Available:January . 2017-Type:Condo.-Rent: $2600/monthSecurity deposit $2600.-Parking: 1 Carport | Guest parking-Lease Duration: 1 Year -Laundry: Shared- Spacious Bedrooms with huge sliding door closets for storage- Updated Kitchen boasts stainless steel appliances, granite countertops, white cabinetry, garbage disposal, microwave, range/oven, refrigerator, new dishwasher- New Carpeting & Freshly painted throughout- Remodeled Bathrooms boast tile flooring, and white cabinetry- Top rated San Ramon schools- Close to Highway 680/580, BART Station, shopping centers- HOA Amenities include Security Gate, pool/spa, maintenance, Hazard Insurance, Trash Removal. Sewer/Water- Tenant agrees to pay for utilities (electricity, internet, phone, cable), Landlord pays for HOA (includes Garbage ; Water)- No Pets Allowed/No SmokingContact to set up appointment to view.Thank you!","3BR / 2Ba1317ft2 data-date=""2017-02-01"" data-today_msg=""지금 가능"">가능 2월 1</p>"
226,4611895447,20140810,2014,danville / san ramon,san ramon,contra costa,3650,2.0,1.0,1450.0,0,1391,37.814,-121.966,Danville Dazzler - Turn Key Gorgeous!,"Contact info:Corinne show contact infoShoshone Ct, Danville, CA 94526$3,650/mo  | FurnishedKEY FEATURESYear Built:  1983Sq Footage:  1450 sqft.Bedrooms:  2 BedsBathrooms:  2 BathsParking:  2 Garage | Guest parkingLease Duration:  6 Months (See Details Below)Deposit:  $5,000Pets Policy:  No Pets AllowedLaundry:  In UnitProperty Type:  TownhouseDESCRIPTIONContact Homeowner Corinne show contact info- Thank you for not disturbing occupants.This property is available for:Short Term - Pre Paid6 months LeaseCorporate Employees Welcome Fantastic location in the San Francisco - East Bay Area in a nice private gated community (Crow Canyon Heights) just across from Crow Canyon Country Club - tee time anyone? Centrally located off 1-680 and convenient to Oakland, San Jose and San Francisco towns and airports. The area offers a wonderful community, great schools, fresh air, walking paths, greenbelts, close to shopping, and BART is just five minutes up the road, helps ease that hustle bustle Bay Area commute. The Bishop Ranch complex is just down the street and around the corner. The Townhome property is unique, a one-of-a-kind, offering a relaxing living environment, wonderful ambiance, beautifully remodeled from head to toe, with a to-die-for-gorgeous kitchen for indoor and outside entertaining. The pool, cabana, and open common areas offer that community neighborly feel. If you are looking for a sanctuary, a soft place to land after a long day at work, school or travel - this is it. Easy walking distance to the popular Iron Horse Trail, the Danville downtown is quite the happening place, just minutes away offering great dining, warm evening walks, friendly neighbors and town folk, and lot's of activities including Saturday Farmer's Market, car shows, food and art exhibits, annual 4th of July parade attracts thousands, and in general weekend fun for all. A highly desired private end unit on a quiet court featuring custom landscaping, garden yard areas, topiaries, black painted gates, arbors and fountains. Who needs France!  A two car finished garage with storage cabinets and utility sink - for those tool time projects. Nice laundry room with tube skylight - LG appliances. The interior is lovely. White shutters and French doors throughout, an indoor atrium and fountain add to the peaceful feel. Custom kitchen touts skylights, Brazilian granite counters, Carrara marble heated floor, Viking & Kitchen Aid appliances, farm sink, pot filler and wine captain. Master bedroom has oversized soaking tub, walk-in marble shower w/skylite, marble vanity and floor w/granite inserts and California Closets w/seeded glass in custom doors. Second bedroom has a Jacuzzi bathtub w/skylite, marble and tile walls, floor and backsplash, under-counter sink, adjoining bedroom has converted closet to overhead cabinets and workstation - perfect for computer or study (easy to add a removable armoire for more clothes storage).  Square footage is about 1450, consider an additional 350 square feet for the finished garage (cabinets, sink, work station) and 450 for the back deck; then side yard and front yard - feels spacious, private and cozy. You will love it! Homeowner's Note: Tender Loving Care (TLC) tenants are needed for this property. There are many customized highly finished improvements and amenities - this is not your normal rental unit and must be cared for - tenants need to help keep an eye on the landscape if attention is needed. Many of the furnishings shown in the photos are in the unit now. The guest bedroom currently has two twin beds.RENTAL FEATURESLiving roomDining roomMaster bathStorage spaceRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalStainless steel appliancesBalcony, Deck, or PatioYardFenced yardLawnHeat: forced airCentral A/CDouble pane / Storm windowsCable-readyHigh-speed internetWiredTile floorGranite countertopFireplaceHigh / Vaulted ceilingJacuzzi / WhirlpoolCOMMUNITY FEATURESSecured entryGated entrySecurity systemShared poolNear transportationClubhouseGuest parkingOn-street parkingGarage - AttachedLEASE TERMSTenant pays utilities/services; Refundable Security Deposit $5,000Contact info: Corinne Huttlinger show contact info","2BR / 2Ba 1450ft2 furnished townhouse  date=""2014-08-15"" today_msg=""available now"">available aug 15<br/>w/d in unit attached garage<br/>no smoking</p>"
227,5145106626,20150813,2015,danville / san ramon,san ramon,contra costa,3300,3.0,2.5,1605.0,0,2250,37.76661,-121.9064,3bedrooms Newer Townhome next DVHS in Windemere(San Ramon),"Newer Townhome in Windemere next Dougherty Valley High SchoolNancy Lane, San Ramon, CA 94582Rent : $3,300/moDeposit:$3,300Available : Aug 6,2015NO PETS/SOMKERS-3Bedrooms/2.5 Baths-1,605 sq.ft.-New paint inside-2 car garage attached-Granite countertop in Kitchen-Stainless Steel Appliances -Laminated floor in 1st floor-Custom cabinet in Living room-Cozy Fireplace in Family room and Living room combo-New paint throughout and move in conditions-Spacious master bedroom-Upgraded master bath-Laundry room in upstair-Bright and Spacious floor plan-Pls call to make an appointment or questions at Sang Kang  show contact info","3BR / 2.5Ba 1605ft2  date=""2015-08-06"" today_msg=""available now"">available aug 06</p>"
